Grupo;Família;Espécie (FB_2020);Nome popular;Origem;Endemismo;Especie;Categoria;Critério;Data avaliação;Reavaliação?;Histórico de Avaliações;Endêmica do Brasil?;Ameaças cadastradas;Ações de conservação
Angiospermas;Amaranthaceae;Chamissoa altissima (Jacq.) Kunth;Mofungo-gigante,PORTUGUES,Sul/NA/Mofungo-gigante,PORTUGUES,Sul;NATIVA;Não endemica;Chamissoa altissima;LC;;2013;;;Não;;1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Amaranthaceae;Froelichia interrupta (L.) Moq.;;NATIVA;Não endemica;Froelichia interrupta;DD;;2013;;;Não;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Amaranthaceae;Froelichia procera (Seub.) Pedersen;;NATIVA;Não endemica;Froelichia procera;DD;;2013;;;Não;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Amaranthaceae;Froelichiella grisea R.E.Fr.;;NATIVA;Endemica;Froelichiella grisea;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.7 Fire|1.1.4 Livestock|10.1 Recreation/tourism;1.2.1.2 National level|4.4 Protected areas|3.8 Conservation measures
Angiospermas;Amaranthaceae;Gomphrena agrestis Mart.;;NATIVA;Endemica;Gomphrena agrestis;LC;;2013;;;Sim;;1.2.1.3 Sub-national level
Angiospermas;Amaranthaceae;Gomphrena centrota E.Holzh.;;NATIVA;Endemica;Gomphrena centrota;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced)|1.3.1 Mining;1.2.1.2 National level
Angiospermas;Amaranthaceae;Gomphrena chrestoides C.C.Towns.;;NATIVA;Endemica;Gomphrena chrestoides;NT;;2013;;;Sim;1 Habitat Loss/Degradation (human induced)|1.7 Fire|1.1.4.2 Small-holder;1.2.2.2 National level|4.4 Protected areas|3.2 Population numbers and range
Angiospermas;Amaranthaceae;Gomphrena duriuscula Moq.;;NATIVA;Endemica;Gomphrena duriuscula;DD;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.1.2 National level|4.4 Protected areas|5.7 Ex situ conservation actions|3 Research actions
Angiospermas;Amaranthaceae;Gomphrena elegans Mart.;;NATIVA;Endemica;Gomphrena elegans;LC;;2013;;;Sim;;1.2.1.3 Sub-national level
Angiospermas;Amaranthaceae;Gomphrena graminea Moq.;;NATIVA;Não endemica;Gomphrena graminea;LC;;2013;;;Não;1 Habitat Loss/Degradation (human induced)|1.1 Agriculture;1.2.1.3 Sub-national level
Angiospermas;Amaranthaceae;Gomphrena hatschbachiana Pedersen;;NATIVA;Endemica;Gomphrena hatschbachiana;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;9.9 Restricted range|1 Habitat Loss/Degradation (human induced);1.2.1.2 National level|3.8 Conservation measures|3 Research actions|4.4 Protected areas|4.4.1 Identification of new protected areas
Angiospermas;Amaranthaceae;Gomphrena macrocephala A.St.-Hil.;;NATIVA;Endemica;Gomphrena macrocephala;LC;;2013;;;Sim;;1.2.2.3 Sub-national level
Angiospermas;Amaranthaceae;Gomphrena nigricans Mart.;;NATIVA;Endemica;Gomphrena nigricans;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced)|9.9 Restricted range;1.2.1.2 National level|3 Research actions|4.4 Protected areas|5.7 Ex situ conservation actions
Angiospermas;Amaranthaceae;Gomphrena paranensis R.E.Fr.;;NATIVA;Endemica;Gomphrena paranensis;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Amaranthaceae;Gomphrena perennis L.;;NATIVA;Não endemica;Gomphrena perennis;LC;;2013;;;Não;;1.2.1.3 Sub-national level
Angiospermas;Amaranthaceae;Gomphrena pulchella Mart.;;NATIVA;Não endemica;Gomphrena pulchella;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1 Habitat Loss/Degradation (human induced)|1.3.3 Wood|1.5 Invasive alien species (directly impacting habitat);1.2.1.3 Sub-national level
Angiospermas;Amaranthaceae;Gomphrena regeliana Seub.;;NATIVA;Endemica;Gomphrena regeliana;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Amaranthaceae;Gomphrena scandens (R.E.Fr.) J.C.Siqueira;;NATIVA;Endemica;Gomphrena scandens;NT;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.1.2 National level|4.4 Protected areas|3 Research actions|5.7 Ex situ conservation actions
Angiospermas;Amaranthaceae;Gomphrena schlechtendaliana Mart.;;NATIVA;Não endemica;Gomphrena schlechtendaliana;DD;;2013;;;Não;;1.2.1.3 Sub-national level|3.4 Habitat status
Angiospermas;Amaranthaceae;Gomphrena sellowiana Mart.;;NATIVA;Endemica;Gomphrena sellowiana;DD;;2013;;;Sim;1.1 Agriculture;1.2.2.3 Sub-national level|3.2 Population numbers and range
Angiospermas;Amaranthaceae;Gomphrena vaga Mart.;thoronoé,PORTUGUES/NA/thoronoé,PORTUGUES;NATIVA;Não endemica;Gomphrena vaga;LC;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Amaranthaceae;Hebanthe erianthos (Poir.) Pedersen;Picão-de-tropeiro, solidonia,PORTUGUES/NA/Picão-de-tropeiro, solidonia,PORTUGUES;NATIVA;Não endemica;Hebanthe eriantha;LC;;2013;;;Não;1.3 Extraction;1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Amaranthaceae;Hebanthe pulverulenta Mart.;corango-veludo,PORTUGUES,Sul/NA/corango-veludo,PORTUGUES,Sul;NATIVA;Não endemica;Hebanthe pulverulenta;LC;;2013;;;Não;;1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Amaranthaceae;Herbstia brasiliana (Moq.) Sohmer;;NATIVA;Não endemica;Herbstia brasiliana;DD;;2013;;;Não;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Amaranthaceae;Lecosia oppositifolia Pedersen;;NATIVA;Endemica;Lecosia oppositifolia;DD;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.1.2 National level
Angiospermas;Amaranthaceae;Pfaffia argyrea Pedersen;;NATIVA;Endemica;Pfaffia argyrea;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1.4 Livestock|1.7 Fire;4.4 Protected areas|5.7 Ex situ conservation actions|1.2.1.2 National level|3.8 Conservation measures
Angiospermas;Amaranthaceae;Pfaffia glabrata Mart.;corango-sempreviva,PORTUGUES,Sul/NA/corango-sempreviva,PORTUGUES,Sul;NATIVA;Não endemica;Pfaffia glabrata;LC;;2013;;;Não;;1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Amaranthaceae;Pfaffia glomerata (Spreng.) Pedersen;canela-Velha e Anador,PORTUGUES,Nordeste/Ginseng-brasileiro,PORTUGUES,Sul/canela-Velha e Anador,PORTUGUES,Nordeste;NATIVA;Não endemica;Pfaffia glomerata;LC;;2013;;;Não;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Amaranthaceae;Pfaffia gnaphaloides (L.f.) Mart.;Corango-de-seda,PORTUGUES,Sul/NA/Corango-de-seda,PORTUGUES,Sul;NATIVA;Não endemica;Pfaffia gnaphaloides;LC;;2013;;;Não;;1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Amaranthaceae;Pfaffia jubata Mart.;Corango-de-juba,PORTUGUES,Sul/Marcela-branca e marcela-do-campo,PORTUGUES,Centro-Oeste/Corango-de-juba,PORTUGUES,Sul;NATIVA;Endemica;Pfaffia jubata;LC;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|4.4.3 Management
Angiospermas;Amaranthaceae;Pfaffia minarum Pedersen;;NATIVA;Endemica;Pfaffia minarum;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.2 National level|3.8 Conservation measures|4.4 Protected areas
Angiospermas;Amaranthaceae;Pfaffia townsendii Pedersen;;NATIVA;Endemica;Pfaffia townsendii;LC;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.1.2 National level|4.4.3 Management
Angiospermas;Amaranthaceae;Quaternella glabratoides (Suess.) Pedersen;;NATIVA;Endemica;Quaternella glabratoides;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.3.1 Mining|3 Harvesting (hunting/gathering);1.2.1.3 Sub-national level
Angiospermas;Amaryllidaceae;Griffinia aracensis Ravenna;;NATIVA;Endemica;Griffinia aracensis;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.2 National level|3.2 Population numbers and range|4.4 Protected areas
Angiospermas;Amaryllidaceae;Griffinia colatinensis Ravenna;;NATIVA;Endemica;Griffinia colatinensis;CR;B2ab(iii,v),C2a(i);2019;Sim;Continuou em P443 na mesma categoria de ameaça (após reavaliação);terrestrial;13. Pets/display animals, horticulture;Patricia da Rosa
Angiospermas;Amaryllidaceae;Griffinia espiritensis Ravenna;;NATIVA;Endemica;Griffinia espiritensis;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced)|1.1.2.2 Large-scale;1.2.1.2 National level|1.2.1.3 Sub-national level|4.4.4 Expansion
Angiospermas;Amaryllidaceae;Griffinia gardneriana (Herb.) Ravenna;;NATIVA;Endemica;Griffinia gardneriana;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1 Agriculture;1.2.1.2 National level|4.4 Protected areas
Angiospermas;Amaryllidaceae;Griffinia hyacinthina (Ker Gawl.) Ker Gawl.;;NATIVA;Endemica;Griffinia hyacinthina;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;9.1 Limited dispersal|1.3.4 Non-woody vegetation collection;1.2.1.3 Sub-national level|5.7.1 Captive breeding/Artificial propagation|3.2 Population numbers and range|4.3 Corridors|4.4.1 Identification of new protected areas
Angiospermas;Amaryllidaceae;Griffinia intermedia Lindl.;;NATIVA;Endemica;Griffinia intermedia;EN;B1ab(i,ii,iii,v)+2ab(i,ii,iii,v);2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;7.1.1 Increase in fire frequency/intensity|1.3 Tourism & recreation areas;1 Land/water protection
Angiospermas;Amaryllidaceae;Griffinia liboniana Morren;;NATIVA;Endemica;Griffinia liboniana;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;9.2 Poor recruitment/reproduction/regeneration|1 Habitat Loss/Degradation (human induced);1.2.1.2 National level|4.4 Protected areas
Angiospermas;Amaryllidaceae;Griffinia nocturna Ravenna;;NATIVA;Endemica;Griffinia nocturna;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1 Agriculture|1.5 Invasive alien species (directly impacting habitat);1.2.1.2 National level
Angiospermas;Amaryllidaceae;Griffinia parviflora Ker Gawl.;;NATIVA;Endemica;Griffinia parviflora;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1.3.2 Large-scale;1.2.1.2 National level|4.4 Protected areas
Angiospermas;Amaryllidaceae;Griffinia paubrasilica Ravenna;;NATIVA;Endemica;Griffinia paubrasilica;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1.3.2 Large-scale;1.2.1.2 National level|4.4 Protected areas|5.7.1 Captive breeding/Artificial propagation
Angiospermas;Amaryllidaceae;Griffinia rochae G.M.Morel;;NATIVA;Endemica;Griffinia rochae;DD;;2013;;;NA;NA;NA
Angiospermas;Amaryllidaceae;Hippeastrum angustifolium Pax;;NATIVA;Não endemica;Hippeastrum angustifolium;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1 Habitat Loss/Degradation (human induced)|1.1.1.3 Agro-industry farming|1.4.2 Human settlement|1.1.4 Livestock|1.4.6 Dam;1.2.1.2 National level|4.4 Protected areas
Angiospermas;Amaryllidaceae;Hippeastrum brasilianum (Traub & J.L.Doran) Dutilh;;NATIVA;Endemica;Hippeastrum brasilianum;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;;1.2.1.2 National level
Angiospermas;Amaryllidaceae;Hippeastrum breviflorum Herb.;;NATIVA;Endemica;Hippeastrum breviflorum;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced)|1.4.2 Human settlement|1.4.2 Human settlement;1.2.1.2 National level|3 Research actions|4.4 Protected areas
Angiospermas;Amaryllidaceae;Hippeastrum leucobasis (Ravenna) Dutilh;;NATIVA;Endemica;Hippeastrum leucobasis;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1.1 Crop;1.2.1.2 National level|5.7.1 Captive breeding/Artificial propagation
Angiospermas;Amaryllidaceae;Hippeastrum morelianum Lem.;;NATIVA;Endemica;Hippeastrum morelianum;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.4.3 Tourism/recreation|1.1.4 Livestock|1.7 Fire;1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Amaryllidaceae;Hippeastrum papilio (Ravenna) Van Scheepen;;NATIVA;Endemica;Hippeastrum papilio;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.3.4 Non-woody vegetation collection|1.4.4 Transport - land/air;1.2.1.2 National level
Angiospermas;Amaryllidaceae;Hippeastrum psittacinum Herb.;;NATIVA;Endemica;Hippeastrum psittacinum;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.3.1 Mining|3 Harvesting (hunting/gathering);
Angiospermas;Amaryllidaceae;Hippeastrum reginae (L.) Herb.;;NATIVA;Não endemica;Hippeastrum reginae;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1 Habitat Loss/Degradation (human induced);1.2.1.2 National level
Angiospermas;Amaryllidaceae;Hippeastrum santacatarina (Traub) Dutilh;;NATIVA;Endemica;Hippeastrum santacatarina;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.2.2 Change of management regime;1.2.1.2 National level|1.2.1.3 Sub-national level
Angiospermas;Amaryllidaceae;Hippeastrum striatum (Lam.) Moore;;NATIVA;Não endemica;Hippeastrum striatum;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.2 National level|4.4 Protected areas
Angiospermas;Amaryllidaceae;Hippeastrum vittatum (L'Hér.) Herb.;;NATIVA;Não endemica;Hippeastrum vittatum;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1.1.4 Livestock;1.2.1.2 National level|4.4 Protected areas
Angiospermas;Amaryllidaceae;Worsleya procera (Lem.) Traub;;NATIVA;Endemica;Worsleya procera;EN;"A2cde;B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)";2018;Sim;Continuou em P443 na mesma categoria de ameaça (após reavaliação);rupicolous;13. Pets/display animals, horticulture;Lucas Moraes
Angiospermas;Amaryllidaceae;Zephyranthes blumenavia (K.Koch & C.D.Bouché ex Carrière) Nic.García & Dutilh;;NATIVA;Endemica;Eithea blumenavia;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Amaryllidaceae;Zephyranthes candida (Lindl.) Herb.;;NATIVA;Não endemica;Zephyranthes candida;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1.1 Agriculture|1.1.2 Wood plantation|1.5 Invasive alien species (directly impacting habitat)|1.3.4 Non-woody vegetation collection;1.2.1.2 National level|1.2.1.3 Sub-national level|5.1 Re-introductions|3.2 Population numbers and range|4.4 Protected areas
Angiospermas;Amaryllidaceae;Zephyranthes capivarina Ravenna;;NATIVA;desconhecido;Zephyranthes capivarina;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Amaryllidaceae;Zephyranthes coerulea (Griseb.) Baker;;NATIVA;Não endemica;Habranthus coeruleus;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);NA;NA;NA
Angiospermas;Amaryllidaceae;Zephyranthes irwiniana (Ravenna) Nic.García;;NATIVA;Endemica;Habranthus irwinianus;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.3.1 Mining;1.2.1.2 National level
Angiospermas;Amaryllidaceae;Zephyranthes paranaensis Ravenna;;NATIVA;desconhecido;Zephyranthes paranaensis;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;9.9 Restricted range|1 Habitat Loss/Degradation (human induced)|1.5 Invasive alien species (directly impacting habitat);1.2.1.3 Sub-national level|4.4.2 Establishment
Angiospermas;Anacardiaceae;Anacardium amapaense J.D. Mitch.;;NATIVA;Não endemica;Anacardium amapaense;LC;;2020;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Não;2.1.3 Agro-industry farming|2.3.3 Agro-industry grazing, ranching or farming|3.2 Mining & quarrying|4.1 Roads & railroads;5.1.2 National level|1.1 Site/area protection
Angiospermas;Anacardiaceae;Anacardium humile A.St.-Hil.;caju-do-cerrado,PORTUGUES,sudeste/cajuzinho-do-cerrado,PORTUGUES,centro-oeste/caju-do-cerrado,PORTUGUES,sudeste;NATIVA;Não endemica;Anacardium humile;LC;;2013;;;Não;;1.2.2.3 Sub-national level
Angiospermas;Anacardiaceae;Anacardium microsepalum Loes.;cajuí-da-várzea,PORTUGUES,norte/cajurana,PORTUGUES,norte/cajuí-da-várzea,PORTUGUES,norte;NATIVA;Endemica;Anacardium microsepalum;LC;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;5.3 Logging & wood harvesting|2.1 Annual & perennial non-timber crops|2.3 Livestock farming & ranching|4.1 Roads & railroads|3.2 Mining & quarrying|7.2.10 Large dams;1.1 Site/area protection
Angiospermas;Anacardiaceae;Anacardium parvifolium Ducke;;NATIVA;Não endemica;Anacardium parvifolium;LC;;2020;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Não;2.1.3 Agro-industry farming|2.3.3 Agro-industry grazing, ranching or farming|3.2 Mining & quarrying|4.1 Roads & railroads|1.1 Housing & urban areas|9.1.1 Sewage;1.1 Site/area protection
Angiospermas;Anacardiaceae;Antrocaryon amazonicum (Ducke) B.L.Burtt & A.W.Hill;almeixa,PORTUGUES,Acre/cedro-branco,PORTUGUES,Acre/almeixa,PORTUGUES,Acre;NATIVA;Não endemica;Antrocaryon amazonicum;LC;;2020;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Não;2.1.3 Agro-industry farming|1.1 Housing & urban areas|2.1.4 Scale Unknown/Unrecorded|2.3.3 Agro-industry grazing, ranching or farming|7.2.10 Large dams|9.1.1 Sewage|9.1.3 Type Unknown/Unrecorded;5.1.2 National level|1.1 Site/area protection
Angiospermas;Anacardiaceae;Apterokarpos gardneri (Engl.) Rizzini;aroeira-mole,PORTUGUES,Nordeste/paraíba,PORTUGUES,Nordeste/aroeira-mole,PORTUGUES,Nordeste;NATIVA;Endemica;Apterokarpos gardneri;LC;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;2.1 Annual & perennial non-timber crops|2.3 Livestock farming & ranching|5.3 Logging & wood harvesting;1 Land/water protection
Angiospermas;Anacardiaceae;Astronium balansae Engl.;Pau-ferro,PORTUGUES,Sul/Maracanã,PORTUGUES,Sul/Pau-ferro,PORTUGUES,Sul;NATIVA;Não endemica;Myracrodruon balansae;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;8.1.1 Unspecified species|2.1.3 Agro-industry farming|2.3.4 Scale Unknown/Unrecorded;5.1.2 National level|5.1.2 National level|5.1.3 Sub-national level|5.1.2 National level
Angiospermas;Anacardiaceae;Astronium fraxinifolium Schott;aroeira-d'água,PORTUGUES,Mato Grosso do Sul/Brito,PORTUGUES,Pernambuco/aroeira-d'água,PORTUGUES,Mato Grosso do Sul;NATIVA;Não endemica;Astronium fraxinifolium;LC;;2013;;;Não;1.3.3.2 Selective logging;1.2.2.2 National level|1.2.2.2 National level
Angiospermas;Anacardiaceae;Astronium glaziovii Mattick;gibatão,PORTUGUES,Minas Gerais/NA/gibatão,PORTUGUES,Minas Gerais;NATIVA;Endemica;Astronium glaziovii;EN;B1ab(i,iii);2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;5.3 Logging & wood harvesting|1.1 Housing & urban areas|1.3 Tourism & recreation areas;1.1 Site/area protection|5.1.2 National level
Angiospermas;Anacardiaceae;Astronium graveolens Jacq.;aderne,PORTUGUES,Reserva de Linhares - Espírito Santo/aroeira,PORTUGUES,Acre/aderne,PORTUGUES,Reserva de Linhares - Espírito Santo;NATIVA;Não endemica;Astronium graveolens;LC;;2013;;;Não;1.3.3.2 Selective logging;1.2.2.3 Sub-national level
Angiospermas;Anacardiaceae;Astronium nelson-rosae Santin;aroeira,PORTUGUES,Distrito Federal/NA/aroeira,PORTUGUES,Distrito Federal;NATIVA;Endemica;Astronium nelson-rosae;LC;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;5.3 Logging & wood harvesting|1.1 Housing & urban areas|2.1 Annual & perennial non-timber crops|7.1 Fire & fire suppression|3.2 Mining & quarrying;1.1 Site/area protection
Angiospermas;Anacardiaceae;Astronium pumilum J.D.Mitch. & Daly;;NATIVA;Não endemica;Astronium pumilum;VU;B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv);2020;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Não;2.1.3 Agro-industry farming|2.1.4 Scale Unknown/Unrecorded|2.2.3 Scale Unknown/Unrecorded|2.3.4 Scale Unknown/Unrecorded|3.2 Mining & quarrying;1.1 Site/area protection
